Puzzle ID,Difficulty,Solved,Path Length,Time (s),Issues
281ee792644831c5,2,FAIL,9,20.04,rules
c881c033239a38de,3,FAIL,10,12.08,None
a92cdc81d7a94775,5,FAIL,29,13.94,rules
9283bfdf68bc92a8,2,FAIL,10,23.40,rules
b7cbcba402c57078,2,FAIL,21,16.88,"disconnected, intersecting, rules"
11846421c28ce2aa,4,FAIL,22,12.64,"disconnected, rules"
2a0e2b1240764998,4,FAIL,18,15.60,"disconnected, rules"
577d6771b88eca36,3,FAIL,25,11.00,rules
9c31840855436adc,5,FAIL,57,22.35,"disconnected, intersecting, rules"
495da6f2a1c1f750,5,FAIL,20,13.47,"intersecting, rules"
544628c3b3077982,5,FAIL,11,14.45,"disconnected, rules"
95bd7bebb5849554,2,FAIL,16,16.20,"intersecting, rules"
5daa7098e5e15b8a,3,FAIL,13,15.88,"disconnected, rules"
2d360e53c1cbf48e,2,FAIL,19,19.08,rules
ad210a7535f9228a,3,PASS,2,15.43,None
4d1f8e4f341d8ba,2,FAIL,9,13.16,rules
c0bf87685a69078a,2,FAIL,8,9.17,rules
e155b38ad467ae03,5,FAIL,26,13.43,"start/end, rules"
525f7011d139f68e,1,FAIL,17,18.66,"disconnected, intersecting, rules"
85ace8079f2972ab,3,FAIL,1,20.25,start/end
d79be6059dc29292,2,FAIL,16,14.15,rules
bc2d315cd19b8b76,3,FAIL,16,10.61,rules
336018fab47f526a,2,FAIL,13,13.88,rules
9a0559017cacdd9c,1,FAIL,15,15.11,"disconnected, intersecting"
5d4260bea3b7d613,1,FAIL,9,11.81,"disconnected, rules"
14738c1f0e0cf17e,2,FAIL,9,13.54,rules
23f41583d9fe02ee,2,FAIL,17,14.67,None
58acf96418610e19,5,FAIL,34,15.09,"disconnected, rules"
624d40ea5ad58707,2,FAIL,33,14.19,intersecting
9ec88d42d75e54fd,3,FAIL,23,15.66,rules
476e3c927a845ee2,3,FAIL,15,12.62,"disconnected, intersecting, rules"
664bfd4472be694f,2,FAIL,26,13.56,rules
caa32446dc7ead46,2,FAIL,7,15.91,rules
4fda11641a1a910d,2,FAIL,18,12.60,rules
3e3df50762cc36ec,5,FAIL,56,21.24,"disconnected, intersecting, rules"
25d54c7266e20657,1,FAIL,16,14.40,rules
6989cd6ab3949a4f,3,FAIL,18,15.27,"intersecting, rules"
590618124bd8505f,1,FAIL,8,11.12,rules
a467089dbb60a183,2,FAIL,9,16.91,"start/end, rules"
d7085f61b66ce173,3,FAIL,15,11.92,rules
f435579761647ddf,3,FAIL,16,13.08,rules
feae5b1edd06f1d8,3,FAIL,14,18.91,rules
d68b4a78a6f0565e,4,FAIL,11,15.90,rules
4aef1ec8290c118,3,FAIL,12,17.47,rules
274e23e5326cd99e,3,FAIL,23,17.83,rules
cea6e767c4288aaa,5,FAIL,28,16.99,rules
a4c2176205e2a4a2,5,FAIL,35,17.29,"disconnected, intersecting, rules"
a3e158fe8036aa90,1,FAIL,14,15.10,rules
98325269e7bc1977,2,FAIL,27,11.30,"disconnected, intersecting, rules"
8dc55e8d130ea293,3,FAIL,9,11.43,"start/end, rules"
e090440b02df7219,3,FAIL,19,16.50,rules
f758efc83c595b04,3,FAIL,17,19.88,rules
ac7626649901d917,5,FAIL,29,10.20,rules
cb28e0534aa0b063,2,FAIL,6,12.14,None
b7b14b2fbd23c24b,1,FAIL,8,11.01,rules
f7c670905617d0e2,3,FAIL,15,12.58,"disconnected, rules"
cc060a01c6f06fab,1,FAIL,9,9.57,rules
a8a6d541abcb65e9,5,FAIL,20,20.88,"disconnected, intersecting, rules"
703d0229f69d6415,5,FAIL,6,25.94,None
608f0139a3c6e1de,3,FAIL,44,19.62,"intersecting, rules"
83e85cc51ea9b2fb,5,FAIL,28,21.43,rules
899bbb366dc44689,3,FAIL,20,15.18,"disconnected, rules"
c8b18eeabcd973f1,1,FAIL,3,16.56,None
da30abc42943f24c,3,FAIL,7,11.65,rules
e399bce353272491,5,FAIL,22,14.50,rules
7306458c0105872e,5,FAIL,28,19.22,rules
e605eb2515ac4bfe,5,FAIL,31,15.74,"disconnected, rules"
2f52e830064190c4,1,FAIL,9,14.53,rules
226fd6aa76fd90b5,3,FAIL,15,16.10,rules
70bb35cbdc82f22d,4,FAIL,18,14.66,rules
c92372bd94215032,3,FAIL,18,14.65,"intersecting, rules"
7490b794631b985e,5,FAIL,9,12.94,None
82877e44b5aa0795,1,FAIL,1,10.28,start/end
5f0427651d0b984c,2,FAIL,10,11.67,rules
